conversation_id,utterance_id,turn_id,speaker,text,segments,split
dlg-23590f98-0292-4a6f-beb8-514cfec78b0a,dlg-23590f98-0292-4a6f-beb8-514cfec78b0a_1,1,USER,"Hello. I need help finding a movie that lasts less than 2 hours, and is a box office hit.","[{""start_index"":40,""end_index"":63,""text"":""lasts less than 2 hours"",""annotations"":[{""name"":""movie_search.runtime""}]},{""start_index"":74,""end_index"":88,""text"":""box office hit"",""annotations"":[{""name"":""movie_search.other_description""}]}]",test
dlg-23590f98-0292-4a6f-beb8-514cfec78b0a,dlg-23590f98-0292-4a6f-beb8-514cfec78b0a_4,4,ASSISTANT,The movie I found is the most recent released is called Life.,"[{""start_index"":56,""end_index"":60,""text"":""Life"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":25,""end_index"":45,""text"":""most recent released"",""annotations"":[{""name"":""movie_search.other_description""}]}]",test
dlg-23590f98-0292-4a6f-beb8-514cfec78b0a,dlg-23590f98-0292-4a6f-beb8-514cfec78b0a_5,5,USER,That sounds great. Is it available on Amazon?,"[{""start_index"":38,""end_index"":44,""text"":""Amazon"",""annotations"":[{""name"":""movie_search.streaming_service""}]}]",test
dlg-23590f98-0292-4a6f-beb8-514cfec78b0a,dlg-23590f98-0292-4a6f-beb8-514cfec78b0a_8,8,ASSISTANT,"It is not available on Amazon, but it is available on iTunes and Google Play for $5.99.","[{""start_index"":81,""end_index"":86,""text"":""$5.99"",""annotations"":[{""name"":""movie_search.price.streaming""}]},{""start_index"":65,""end_index"":76,""text"":""Google Play"",""annotations"":[{""name"":""movie_search.streaming_service""}]},{""start_index"":54,""end_index"":60,""text"":""iTunes"",""annotations"":[{""name"":""movie_search.streaming_service""}]},{""start_index"":23,""end_index"":29,""text"":""Amazon"",""annotations"":[{""name"":""movie_search.streaming_service""}]}]",test
dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8,dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8_2,2,USER,I would like to see a drama.,"[{""start_index"":22,""end_index"":27,""text"":""drama"",""annotations"":[{""name"":""movie_search.genre""}]}]",validation
dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8,dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8_6,6,USER,I would like it to be in an IMAX theater.,"[{""start_index"":28,""end_index"":32,""text"":""IMAX"",""annotations"":[{""name"":""movie_search.type.screening""}]}]",validation
dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8,dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8_8,8,USER,"Yes, I would like it to cost under $20 per ticket.","[{""start_index"":29,""end_index"":49,""text"":""under $20 per ticket"",""annotations"":[{""name"":""movie_search.price.ticket""}]}]",validation
dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8,dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8_9,9,ASSISTANT,"And if no IMAX, Is standard okay?","[{""start_index"":10,""end_index"":14,""text"":""IMAX"",""annotations"":[{""name"":""movie_search.type.screening""}]},{""start_index"":19,""end_index"":27,""text"":""standard"",""annotations"":[{""name"":""movie_search.type.screening""}]}]",validation
dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8,dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8_11,11,USER,"How much for standard? As long as it's under $20, it's fine.","[{""start_index"":13,""end_index"":21,""text"":""standard"",""annotations"":[{""name"":""movie_search.type.screening""}]},{""start_index"":39,""end_index"":48,""text"":""under $20"",""annotations"":[{""name"":""movie_search.price.ticket""}]}]",validation
dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8,dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8_13,13,USER,I would like to watch the movie at 8:00 PM or later tonight.,"[{""start_index"":35,""end_index"":42,""text"":""8:00 PM"",""annotations"":[{""name"":""movie_search.time.start""}]}]",validation
dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8,dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8_15,15,USER,I would like it to have a rating of at least a 6.5 or higher on IMDb.,"[{""start_index"":36,""end_index"":68,""text"":""at least a 6.5 or higher on IMDb"",""annotations"":[{""name"":""movie_search.critic_rating""}]}]",validation
dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8,dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8_17,17,USER,I would like it to have an Oscar nomination.,"[{""start_index"":27,""end_index"":43,""text"":""Oscar nomination"",""annotations"":[{""name"":""movie_search.other_description""}]}]",validation
dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8,dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8_21,21,USER,Up to 30 minutes away.,"[{""start_index"":0,""end_index"":21,""text"":""Up to 30 minutes away"",""annotations"":[{""name"":""movie_search.location.theater""}]}]",validation
dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8,dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8_23,23,ASSISTANT,"Okay, there are several drama movies.","[{""start_index"":24,""end_index"":29,""text"":""drama"",""annotations"":[{""name"":""movie_search.genre""}]}]",validation
dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8,dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8_24,24,ASSISTANT,"Here they are Arrival, Moonlight, Manchester by the sea, Patriots day, Lion, Hidden figures and La La Land.","[{""start_index"":14,""end_index"":21,""text"":""Arrival"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":23,""end_index"":32,""text"":""Moonlight"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":34,""end_index"":55,""text"":""Manchester by the sea"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":57,""end_index"":69,""text"":""Patriots day"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":71,""end_index"":75,""text"":""Lion"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":77,""end_index"":91,""text"":""Hidden figures"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":96,""end_index"":106,""text"":""La La Land"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",validation
dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8,dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8_25,25,USER,I'll go with Hidden Figures.,"[{""start_index"":13,""end_index"":27,""text"":""Hidden Figures"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",validation
dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8,dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8_26,26,ASSISTANT,"The nearest theater to you is century cinemas 16, it's 4 miles away.","[{""start_index"":4,""end_index"":26,""text"":""nearest theater to you"",""annotations"":[{""name"":""movie_search.location.theater""}]},{""start_index"":30,""end_index"":48,""text"":""century cinemas 16"",""annotations"":[{""name"":""movie_search.name.theater""}]},{""start_index"":55,""end_index"":67,""text"":""4 miles away"",""annotations"":[{""name"":""movie_search.location.theater""}]}]",validation
dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8,dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8_28,28,ASSISTANT,It's showing only standard showtimes.,"[{""start_index"":18,""end_index"":26,""text"":""standard"",""annotations"":[{""name"":""movie_search.type.screening""}]}]",validation
dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8,dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8_30,30,ASSISTANT,"The showtimes are 6:10 PM, 7:30 PM, 9:15 PM and 10:30 PM.","[{""start_index"":18,""end_index"":25,""text"":""6:10 PM"",""annotations"":[{""name"":""movie_search.time.start""}]},{""start_index"":27,""end_index"":34,""text"":""7:30 PM"",""annotations"":[{""name"":""movie_search.time.start""}]},{""start_index"":36,""end_index"":43,""text"":""9:15 PM"",""annotations"":[{""name"":""movie_search.time.start""}]},{""start_index"":48,""end_index"":56,""text"":""10:30 PM"",""annotations"":[{""name"":""movie_search.time.start""}]}]",validation
dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8,dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8_31,31,USER,9:15 PM sounds good?,"[{""start_index"":0,""end_index"":7,""text"":""9:15 PM"",""annotations"":[{""name"":""movie_search.time.start""}]}]",validation
dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8,dlg-238d5629-5da4-485d-8574-65ca1d5e1fd8_33,33,ASSISTANT,"Okay, ticket prices are $12, is that okay?","[{""start_index"":24,""end_index"":27,""text"":""$12"",""annotations"":[{""name"":""movie_search.price.ticket""}]}]",validation
dlg-239d654a-8a95-4a3b-848e-0302d55e666b,dlg-239d654a-8a95-4a3b-848e-0302d55e666b_0,0,USER,Please tell me the highest-rating movie.,"[{""start_index"":19,""end_index"":33,""text"":""highest-rating"",""annotations"":[{""name"":""movie_search.critic_rating""}]}]",test
dlg-239d654a-8a95-4a3b-848e-0302d55e666b,dlg-239d654a-8a95-4a3b-848e-0302d55e666b_2,2,ASSISTANT,The highest rated movie out right now is Get Out with  90% on Rotten Tomatoes.,"[{""start_index"":4,""end_index"":17,""text"":""highest rated"",""annotations"":[{""name"":""movie_search.critic_rating""}]},{""start_index"":41,""end_index"":48,""text"":""Get Out"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":55,""end_index"":77,""text"":""90% on Rotten Tomatoes"",""annotations"":[{""name"":""movie_search.critic_rating""}]},{""start_index"":28,""end_index"":37,""text"":""right now"",""annotations"":[{""name"":""movie_search.release_date""}]}]",test
dlg-239d654a-8a95-4a3b-848e-0302d55e666b,dlg-239d654a-8a95-4a3b-848e-0302d55e666b_3,3,USER,What is the theater closest to me?,"[{""start_index"":20,""end_index"":33,""text"":""closest to me"",""annotations"":[{""name"":""movie_search.location.theater""}]}]",test
dlg-239d654a-8a95-4a3b-848e-0302d55e666b,dlg-239d654a-8a95-4a3b-848e-0302d55e666b_5,5,ASSISTANT,Get Out is playing at Century Arden 14.,"[{""start_index"":0,""end_index"":7,""text"":""Get Out"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":22,""end_index"":38,""text"":""Century Arden 14"",""annotations"":[{""name"":""movie_search.name.theater""}]}]",test
dlg-239d654a-8a95-4a3b-848e-0302d55e666b,dlg-239d654a-8a95-4a3b-848e-0302d55e666b_6,6,ASSISTANT,The show timings are 8:00PM and 10:40PM.,"[{""start_index"":21,""end_index"":27,""text"":""8:00PM"",""annotations"":[{""name"":""movie_search.time.start""}]},{""start_index"":32,""end_index"":39,""text"":""10:40PM"",""annotations"":[{""name"":""movie_search.time.start""}]}]",test
dlg-239d654a-8a95-4a3b-848e-0302d55e666b,dlg-239d654a-8a95-4a3b-848e-0302d55e666b_11,11,ASSISTANT,"Daniel Kaluuya, Allison Williams and Bradley Whitford are the actors.","[{""start_index"":0,""end_index"":14,""text"":""Daniel Kaluuya"",""annotations"":[{""name"":""movie_search.real_person""}]},{""start_index"":16,""end_index"":32,""text"":""Allison Williams"",""annotations"":[{""name"":""movie_search.real_person""}]},{""start_index"":37,""end_index"":53,""text"":""Bradley Whitford"",""annotations"":[{""name"":""movie_search.real_person""}]}]",test
dlg-239d654a-8a95-4a3b-848e-0302d55e666b,dlg-239d654a-8a95-4a3b-848e-0302d55e666b_12,12,ASSISTANT,They're $11.38,"[{""start_index"":8,""end_index"":14,""text"":""$11.38"",""annotations"":[{""name"":""movie_search.price.ticket""}]}]",test
dlg-23cb07d7-fd4c-4725-b0bb-e55537b2c743,dlg-23cb07d7-fd4c-4725-b0bb-e55537b2c743_0,0,ASSISTANT,What type of movie would you like to see? Are you located in Santa Barbara?,"[{""start_index"":61,""end_index"":74,""text"":""Santa Barbara"",""annotations"":[{""name"":""movie_search.location.theater""}]}]",test
dlg-23cb07d7-fd4c-4725-b0bb-e55537b2c743,dlg-23cb07d7-fd4c-4725-b0bb-e55537b2c743_1,1,USER,"Yes, what are my choices? Something good with good ratings and preferably something. I was thinking about an action movie.","[{""start_index"":109,""end_index"":115,""text"":""action"",""annotations"":[{""name"":""movie_search.genre""}]},{""start_index"":46,""end_index"":58,""text"":""good ratings"",""annotations"":[{""name"":""movie_search.critic_rating""}]}]",test
dlg-23cb07d7-fd4c-4725-b0bb-e55537b2c743,dlg-23cb07d7-fd4c-4725-b0bb-e55537b2c743_2,2,ASSISTANT,"Just one moment, The Fate Of The Furious has a 78% rating on Rotten Tomatoes and Baahubali 2: The Conclusion has a 92% rating on Rotten Tomatoes.","[{""start_index"":17,""end_index"":40,""text"":""The Fate Of The Furious"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":47,""end_index"":76,""text"":""78% rating on Rotten Tomatoes"",""annotations"":[{""name"":""movie_search.critic_rating""}]},{""start_index"":81,""end_index"":108,""text"":""Baahubali 2: The Conclusion"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":115,""end_index"":144,""text"":""92% rating on Rotten Tomatoes"",""annotations"":[{""name"":""movie_search.critic_rating""}]}]",test
dlg-23cb07d7-fd4c-4725-b0bb-e55537b2c743,dlg-23cb07d7-fd4c-4725-b0bb-e55537b2c743_3,3,USER,"Okay, Is there anything new coming on tonight? Any new movies coming out since it's Thursday.","[{""start_index"":51,""end_index"":61,""text"":""new movies"",""annotations"":[{""name"":""movie_search.other_description""}]},{""start_index"":62,""end_index"":72,""text"":""coming out"",""annotations"":[{""name"":""movie_search.release_date""}]},{""start_index"":24,""end_index"":27,""text"":""new"",""annotations"":[{""name"":""movie_search.other_description""}]}]",test
dlg-23cb07d7-fd4c-4725-b0bb-e55537b2c743,dlg-23cb07d7-fd4c-4725-b0bb-e55537b2c743_4,4,ASSISTANT,"Hold on just a second, no new movies are being released tonight.","[{""start_index"":23,""end_index"":36,""text"":""no new movies"",""annotations"":[{""name"":""movie_search.other_description""}]}]",test
dlg-23cb07d7-fd4c-4725-b0bb-e55537b2c743,dlg-23cb07d7-fd4c-4725-b0bb-e55537b2c743_5,5,USER,Are you sure? It is Thursday. Do you have any other action movies?,"[{""start_index"":52,""end_index"":58,""text"":""action"",""annotations"":[{""name"":""movie_search.genre""}]}]",test
dlg-23cb07d7-fd4c-4725-b0bb-e55537b2c743,dlg-23cb07d7-fd4c-4725-b0bb-e55537b2c743_7,7,USER,Any other action movies? The Garage movie.,"[{""start_index"":10,""end_index"":16,""text"":""action"",""annotations"":[{""name"":""movie_search.genre""}]}]",test
dlg-23cb07d7-fd4c-4725-b0bb-e55537b2c743,dlg-23cb07d7-fd4c-4725-b0bb-e55537b2c743_8,8,ASSISTANT,There's also the movie sleight with a 57 percent rating.,"[{""start_index"":23,""end_index"":30,""text"":""sleight"",""annotations"":[{""name"":""movie_search.name.movie""},{""name"":""movie_ticket.name.movie""}]},{""start_index"":38,""end_index"":55,""text"":""57 percent rating"",""annotations"":[{""name"":""movie_search.critic_rating""}]}]",test
dlg-23cb07d7-fd4c-4725-b0bb-e55537b2c743,dlg-23cb07d7-fd4c-4725-b0bb-e55537b2c743_10,10,ASSISTANT,It's about a young street magician (Jacob Latimore) is left to care for his little sister after their parents' passing and turns to illegal activities to keep a roof over their heads.,"[{""start_index"":0,""end_index"":182,""text"":""It's about a young street magician (Jacob Latimore) is left to care for his little sister after their parents' passing and turns to illegal activities to keep a roof over their heads"",""annotations"":[{""name"":""movie_search.synopsis""}]},{""start_index"":36,""end_index"":50,""text"":""Jacob Latimore"",""annotations"":[{""name"":""movie_search.real_person""}]}]",test
dlg-23cb07d7-fd4c-4725-b0bb-e55537b2c743,dlg-23cb07d7-fd4c-4725-b0bb-e55537b2c743_11,11,USER,How about a 9:00 p.m showing for that?,"[{""start_index"":12,""end_index"":20,""text"":""9:00 p.m"",""annotations"":[{""name"":""movie_search.time.start""},{""name"":""movie_ticket.time.start""}]}]",test
dlg-23cb07d7-fd4c-4725-b0bb-e55537b2c743,dlg-23cb07d7-fd4c-4725-b0bb-e55537b2c743_14,14,ASSISTANT,This movie is playing at AMC Dine-In near Thousand Oaks.,"[{""start_index"":25,""end_index"":36,""text"":""AMC Dine-In"",""annotations"":[{""name"":""movie_search.name.theater""},{""name"":""movie_ticket.name.theater""}]},{""start_index"":37,""end_index"":55,""text"":""near Thousand Oaks"",""annotations"":[{""name"":""movie_search.location.theater""}]}]",test
dlg-23cb07d7-fd4c-4725-b0bb-e55537b2c743,dlg-23cb07d7-fd4c-4725-b0bb-e55537b2c743_16,16,ASSISTANT,I'll go ahead and book that for you.,"[{""start_index"":0,""end_index"":35,""text"":""I'll go ahead and book that for you"",""annotations"":[{""name"":""movie_ticket.ticket_booking""}]}]",test
dlg-23e13f96-1db2-4be5-8400-be74e7a62c46,dlg-23e13f96-1db2-4be5-8400-be74e7a62c46_3,3,USER,"Excellent, I want to see something in animation that's rated PG-13, please.","[{""start_index"":38,""end_index"":47,""text"":""animation"",""annotations"":[{""name"":""movie_search.genre""}]},{""start_index"":61,""end_index"":66,""text"":""PG-13"",""annotations"":[{""name"":""movie_search.movie_rating""}]}]",train
dlg-23e13f96-1db2-4be5-8400-be74e7a62c46,dlg-23e13f96-1db2-4be5-8400-be74e7a62c46_4,4,ASSISTANT,"Animation that is rated PG-13, let me see what I can find.","[{""start_index"":24,""end_index"":29,""text"":""PG-13"",""annotations"":[{""name"":""movie_search.movie_rating""}]}]",train
dlg-23e13f96-1db2-4be5-8400-be74e7a62c46,dlg-23e13f96-1db2-4be5-8400-be74e7a62c46_7,7,ASSISTANT,"I have located a couple of movies. First is Batman and Harley Quinn, second is Dragon Heart and last is My Life as a Zucchini.","[{""start_index"":35,""end_index"":50,""text"":""First is Batman"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":55,""end_index"":67,""text"":""Harley Quinn"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":79,""end_index"":91,""text"":""Dragon Heart"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":104,""end_index"":125,""text"":""My Life as a Zucchini"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",train
dlg-23e13f96-1db2-4be5-8400-be74e7a62c46,dlg-23e13f96-1db2-4be5-8400-be74e7a62c46_8,8,USER,Tell me more about the Zucchini?,"[{""start_index"":23,""end_index"":31,""text"":""Zucchini"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",train
dlg-23e13f96-1db2-4be5-8400-be74e7a62c46,dlg-23e13f96-1db2-4be5-8400-be74e7a62c46_9,9,ASSISTANT,My life as a Zucchini is about a police officer and some new friends help an orphan adjust to life at a foster home.,"[{""start_index"":0,""end_index"":21,""text"":""My life as a Zucchini"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":33,""end_index"":115,""text"":""police officer and some new friends help an orphan adjust to life at a foster home"",""annotations"":[{""name"":""movie_search.other_description""}]}]",train
dlg-23e13f96-1db2-4be5-8400-be74e7a62c46,dlg-23e13f96-1db2-4be5-8400-be74e7a62c46_12,12,USER,"I'm not really up for subtitles, so what were the other choices? Something about Batman and what else?","[{""start_index"":81,""end_index"":87,""text"":""Batman"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",train
dlg-23e13f96-1db2-4be5-8400-be74e7a62c46,dlg-23e13f96-1db2-4be5-8400-be74e7a62c46_13,13,ASSISTANT,Batman and Harley Quinn and Dragon Heart.,"[{""start_index"":0,""end_index"":6,""text"":""Batman"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":11,""end_index"":23,""text"":""Harley Quinn"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":28,""end_index"":40,""text"":""Dragon Heart"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",train
dlg-23e13f96-1db2-4be5-8400-be74e7a62c46,dlg-23e13f96-1db2-4be5-8400-be74e7a62c46_15,15,USER,"Yes, Can I see for the Batman, please?","[{""start_index"":23,""end_index"":29,""text"":""Batman"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",train
