conversation_id,example_id,source_id,input_text,target_text,split
dlg-51faa1d3-7730-47ea-8211-2da617ae8a7a,dlg-51faa1d3-7730-47ea-8211-2da617ae8a7a_11_14__g2,dlg-51faa1d3-7730-47ea-8211-2da617ae8a7a_11_14,Here is Tennis Court by Lorde.,Please find Tennis Court by Lorde here.,train
dlg-51fae9bf-9614-4a53-8abc-92da21b7adb7,dlg-51fae9bf-9614-4a53-8abc-92da21b7adb7_0_12__g1,dlg-51fae9bf-9614-4a53-8abc-92da21b7adb7_0_12,What about Escape the Fat? Here's Escape The Fate- Situations. Here's Escape The Fate- Digging My Own Grave. How about Underoath? Here's Underoath- On My Teeth.,"How about Escape the Fat? I have Escape The Fate- Situations here, along with Escape The Fate- Digging My Own Grave. Would you like to hear Underoath? Here is Underoath- On My Teeth.",train
dlg-51fae9bf-9614-4a53-8abc-92da21b7adb7,dlg-51fae9bf-9614-4a53-8abc-92da21b7adb7_0_12__g2,dlg-51fae9bf-9614-4a53-8abc-92da21b7adb7_0_12,What about Escape the Fat? Here's Escape The Fate- Situations. Here's Escape The Fate- Digging My Own Grave. How about Underoath? Here's Underoath- On My Teeth.,What do you think of Escape the Fat? Here is Escape The Fate- Situations and Escape The Fate- Digging My Own Grave. Shall we try Underoath? Here is Underoath- On My Teeth.,train
dlg-51fae9bf-9614-4a53-8abc-92da21b7adb7,dlg-51fae9bf-9614-4a53-8abc-92da21b7adb7_13_14__g1,dlg-51fae9bf-9614-4a53-8abc-92da21b7adb7_13_14,Here's Underoath- Reinventing Your Exit.,Here is Underoath - Reinventing Your Exit.,train
dlg-51fae9bf-9614-4a53-8abc-92da21b7adb7,dlg-51fae9bf-9614-4a53-8abc-92da21b7adb7_13_14__g2,dlg-51fae9bf-9614-4a53-8abc-92da21b7adb7_13_14,Here's Underoath- Reinventing Your Exit.,I have Underoath - Reinventing Your Exit for you here.,train
dlg-520a31ea-2d3d-4183-a447-ed515b105eb6,dlg-520a31ea-2d3d-4183-a447-ed515b105eb6_1_5__g1,dlg-520a31ea-2d3d-4183-a447-ed515b105eb6_1_5,Okay you want to hear the song Go let it out. Let's see what else I can find that you may not be familiar with. How about Take Me Out by Franz Ferdinand?,"Since you'd like to hear 'Go let it out,' let me see if I can find something else you might not know. Would you like to hear 'Take Me Out' by Franz Ferdinand instead?",train
dlg-520a31ea-2d3d-4183-a447-ed515b105eb6,dlg-520a31ea-2d3d-4183-a447-ed515b105eb6_1_5__g2,dlg-520a31ea-2d3d-4183-a447-ed515b105eb6_1_5,Okay you want to hear the song Go let it out. Let's see what else I can find that you may not be familiar with. How about Take Me Out by Franz Ferdinand?,"You want to listen to 'Go let it out,' so let's look for some other tracks you might not be familiar with. How about 'Take Me Out' by Franz Ferdinand?",train
dlg-520a31ea-2d3d-4183-a447-ed515b105eb6,dlg-520a31ea-2d3d-4183-a447-ed515b105eb6_7_11__g1,dlg-520a31ea-2d3d-4183-a447-ed515b105eb6_7_11,How about something by the band Weezer?,Would you like to hear something by the band Weezer?,train
dlg-520a31ea-2d3d-4183-a447-ed515b105eb6,dlg-520a31ea-2d3d-4183-a447-ed515b105eb6_7_11__g2,dlg-520a31ea-2d3d-4183-a447-ed515b105eb6_7_11,How about something by the band Weezer?,What about a song by Weezer?,train
dlg-520a31ea-2d3d-4183-a447-ed515b105eb6,dlg-520a31ea-2d3d-4183-a447-ed515b105eb6_12_14__g1,dlg-520a31ea-2d3d-4183-a447-ed515b105eb6_12_14,How about the song Feels Like Summer by Weezer?,What do you think about the song Feels Like Summer by Weezer?,train
dlg-520a31ea-2d3d-4183-a447-ed515b105eb6,dlg-520a31ea-2d3d-4183-a447-ed515b105eb6_12_14__g2,dlg-520a31ea-2d3d-4183-a447-ed515b105eb6_12_14,How about the song Feels Like Summer by Weezer?,How does the song Feels Like Summer by Weezer sound to you?,train
dlg-526604f0-253d-4a99-ae5e-b4d4a771534a,dlg-526604f0-253d-4a99-ae5e-b4d4a771534a_0_5__g1,dlg-526604f0-253d-4a99-ae5e-b4d4a771534a_0_5,I can help you find some classical music. Here's the song Moonlight Sonata by Beethoven.,I am able to assist you in locating some classical music. Here is Beethoven's Moonlight Sonata.,validation
dlg-526604f0-253d-4a99-ae5e-b4d4a771534a,dlg-526604f0-253d-4a99-ae5e-b4d4a771534a_0_5__g2,dlg-526604f0-253d-4a99-ae5e-b4d4a771534a_0_5,I can help you find some classical music. Here's the song Moonlight Sonata by Beethoven.,I can help you discover some classical music. Here is the song Moonlight Sonata by Beethoven.,validation
dlg-526604f0-253d-4a99-ae5e-b4d4a771534a,dlg-526604f0-253d-4a99-ae5e-b4d4a771534a_8_11__g1,dlg-526604f0-253d-4a99-ae5e-b4d4a771534a_8_11,Here's Beethoven 9 performed by the Chicago Symphony Orchestra.,I have here Beethoven's 9th performed by the Chicago Symphony Orchestra.,validation
dlg-526604f0-253d-4a99-ae5e-b4d4a771534a,dlg-526604f0-253d-4a99-ae5e-b4d4a771534a_8_11__g2,dlg-526604f0-253d-4a99-ae5e-b4d4a771534a_8_11,Here's Beethoven 9 performed by the Chicago Symphony Orchestra.,"Please enjoy Beethoven 9, played by the Chicago Symphony Orchestra.",validation
dlg-526604f0-253d-4a99-ae5e-b4d4a771534a,dlg-526604f0-253d-4a99-ae5e-b4d4a771534a_12_16__g1,dlg-526604f0-253d-4a99-ae5e-b4d4a771534a_12_16,Here's Waltz of the flowers from The Nutcracker performed by Singapore string quartet. Here is Beethoven performed by Oregon conserto.,"I have provided the Waltz of the flowers from The Nutcracker by the Singapore string quartet, along with Beethoven performed by Oregon conserto.",validation
dlg-526604f0-253d-4a99-ae5e-b4d4a771534a,dlg-526604f0-253d-4a99-ae5e-b4d4a771534a_12_16__g2,dlg-526604f0-253d-4a99-ae5e-b4d4a771534a_12_16,Here's Waltz of the flowers from The Nutcracker performed by Singapore string quartet. Here is Beethoven performed by Oregon conserto.,"Here is the Singapore string quartet's performance of Waltz of the flowers from The Nutcracker, as well as Beethoven by Oregon conserto.",validation
dlg-5270531d-28d4-4fe8-92f7-455652393c74,dlg-5270531d-28d4-4fe8-92f7-455652393c74_2_6__g1,dlg-5270531d-28d4-4fe8-92f7-455652393c74_2_6,"Here is Pantera, performing walk.",Here is a performance of walk by Pantera.,train
dlg-5270531d-28d4-4fe8-92f7-455652393c74,dlg-5270531d-28d4-4fe8-92f7-455652393c74_2_6__g2,dlg-5270531d-28d4-4fe8-92f7-455652393c74_2_6,"Here is Pantera, performing walk.",I have Pantera performing walk for you here.,train
dlg-5270531d-28d4-4fe8-92f7-455652393c74,dlg-5270531d-28d4-4fe8-92f7-455652393c74_7_8__g1,dlg-5270531d-28d4-4fe8-92f7-455652393c74_7_8,Here is Megadeth performing a symphony of destruction.,I have here a performance of Symphony of Destruction by Megadeth.,train
dlg-5270531d-28d4-4fe8-92f7-455652393c74,dlg-5270531d-28d4-4fe8-92f7-455652393c74_7_8__g2,dlg-5270531d-28d4-4fe8-92f7-455652393c74_7_8,Here is Megadeth performing a symphony of destruction.,Here is the song Symphony of Destruction performed by Megadeth.,train
dlg-527b3aac-1349-413b-ba7e-813a28dc2a2b,dlg-527b3aac-1349-413b-ba7e-813a28dc2a2b_0_2__g1,dlg-527b3aac-1349-413b-ba7e-813a28dc2a2b_0_2,Here's Lovesong by The Cure.,I have Lovesong by The Cure for you.,train
dlg-527b3aac-1349-413b-ba7e-813a28dc2a2b,dlg-527b3aac-1349-413b-ba7e-813a28dc2a2b_0_2__g2,dlg-527b3aac-1349-413b-ba7e-813a28dc2a2b_0_2,Here's Lovesong by The Cure.,Here is the track Lovesong by The Cure.,train
dlg-527b3aac-1349-413b-ba7e-813a28dc2a2b,dlg-527b3aac-1349-413b-ba7e-813a28dc2a2b_3_6__g1,dlg-527b3aac-1349-413b-ba7e-813a28dc2a2b_3_6,Here's Prayers for Rain by The Cure.,I have here Prayers for Rain by The Cure.,train
dlg-527b3aac-1349-413b-ba7e-813a28dc2a2b,dlg-527b3aac-1349-413b-ba7e-813a28dc2a2b_3_6__g2,dlg-527b3aac-1349-413b-ba7e-813a28dc2a2b_3_6,Here's Prayers for Rain by The Cure.,This is Prayers for Rain by The Cure.,train
dlg-527b3aac-1349-413b-ba7e-813a28dc2a2b,dlg-527b3aac-1349-413b-ba7e-813a28dc2a2b_7_8__g1,dlg-527b3aac-1349-413b-ba7e-813a28dc2a2b_7_8,Here's Prayers for Rain by Dead Vibrations.,I have here Prayers for Rain by Dead Vibrations.,train
dlg-527b3aac-1349-413b-ba7e-813a28dc2a2b,dlg-527b3aac-1349-413b-ba7e-813a28dc2a2b_7_8__g2,dlg-527b3aac-1349-413b-ba7e-813a28dc2a2b_7_8,Here's Prayers for Rain by Dead Vibrations.,Here is the track Prayers for Rain by Dead Vibrations.,train
dlg-52b3e148-681d-4fcc-9699-2f63fc7aa187,dlg-52b3e148-681d-4fcc-9699-2f63fc7aa187_0_4__g1,dlg-52b3e148-681d-4fcc-9699-2f63fc7aa187_0_4,Here is Barry Manilow - This One's For You.,I have provided Barry Manilow - This One's For You.,train
dlg-52b3e148-681d-4fcc-9699-2f63fc7aa187,dlg-52b3e148-681d-4fcc-9699-2f63fc7aa187_0_4__g2,dlg-52b3e148-681d-4fcc-9699-2f63fc7aa187_0_4,Here is Barry Manilow - This One's For You.,Here is the track This One's For You by Barry Manilow.,train
dlg-52b3e148-681d-4fcc-9699-2f63fc7aa187,dlg-52b3e148-681d-4fcc-9699-2f63fc7aa187_6_10__g1,dlg-52b3e148-681d-4fcc-9699-2f63fc7aa187_6_10,Here is Barry Manilow - Copacabana.,I have provided Barry Manilow - Copacabana.,train
dlg-52b3e148-681d-4fcc-9699-2f63fc7aa187,dlg-52b3e148-681d-4fcc-9699-2f63fc7aa187_6_10__g2,dlg-52b3e148-681d-4fcc-9699-2f63fc7aa187_6_10,Here is Barry Manilow - Copacabana.,Here is the song Copacabana by Barry Manilow.,train
dlg-52b3e148-681d-4fcc-9699-2f63fc7aa187,dlg-52b3e148-681d-4fcc-9699-2f63fc7aa187_13_22__g1,dlg-52b3e148-681d-4fcc-9699-2f63fc7aa187_13_22,Here is Madonna - Hung Up.,I have provided Madonna - Hung Up.,train
dlg-52b3e148-681d-4fcc-9699-2f63fc7aa187,dlg-52b3e148-681d-4fcc-9699-2f63fc7aa187_13_22__g2,dlg-52b3e148-681d-4fcc-9699-2f63fc7aa187_13_22,Here is Madonna - Hung Up.,Here is the song Hung Up by Madonna.,train
dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8,dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8_1_5__g1,dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8_1_5,"Let me see, who I can find similar to the artist Devo. Just one moment, based on the artist Devo I was able to find the Smiths and New Order.","Let me check who is similar to the artist Devo. Just a moment; based on Devo, I was able to find the Smiths and New Order.",train
dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8,dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8_1_5__g2,dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8_1_5,"Let me see, who I can find similar to the artist Devo. Just one moment, based on the artist Devo I was able to find the Smiths and New Order.","Give me a second to see who I can find similar to the artist Devo. Based on Devo, I have found the Smiths and New Order.",train
dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8,dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8_6_8__g1,dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8_6_8,"I will play you something by New Order, one sec. Here is Blue Monday by New Order.","Give me a moment, I'll play a track by New Order for you. Here is Blue Monday by New Order.",train
dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8,dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8_6_8__g2,dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8_6_8,"I will play you something by New Order, one sec. Here is Blue Monday by New Order.",I'm going to play something by New Order in just a second. Here is Blue Monday by New Order.,train
dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8,dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8_10_13__g1,dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8_10_13,Here is How Soon Is Now by The Smiths.,I have provided How Soon Is Now by The Smiths.,train
dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8,dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8_10_13__g2,dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8_10_13,Here is How Soon Is Now by The Smiths.,Here is the song How Soon Is Now by The Smiths.,train
dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667,dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667_1_9__g1,dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667_1_9,How about the song Love Shack by B-52's? Here is the song Love shack by B-52's.,What do you think of Love Shack by B-52's? Here is the song Love Shack by B-52's.,train
dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667,dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667_1_9__g2,dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667_1_9,How about the song Love Shack by B-52's? Here is the song Love shack by B-52's.,How about the track Love Shack by B-52's? I have provided the song Love Shack by B-52's here.,train
dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667,dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667_10_16__g1,dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667_10_16,How about the song My Sharona by the band The Knack? Here is the song by My Sharona by the band The Knack.,What do you think of the song My Sharona by The Knack? I have provided the track My Sharona by the band The Knack for you.,train
dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667,dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667_10_16__g2,dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667_10_16,How about the song My Sharona by the band The Knack? Here is the song by My Sharona by the band The Knack.,How about listening to My Sharona by the band The Knack? Here is the song My Sharona by The Knack.,train
dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667,dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667_17_25__g1,dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667_17_25,"You mean cover for the song My Sharona? Here is the cover, The Knack's My Sharona cover by Phil X (Bon Jovi) and The Drills.",Are you referring to a cover of the song My Sharona? Here is the cover: The Knack's My Sharona cover by Phil X (Bon Jovi) and The Drills.,train
dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667,dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667_17_25__g2,dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667_17_25,"You mean cover for the song My Sharona? Here is the cover, The Knack's My Sharona cover by Phil X (Bon Jovi) and The Drills.","Do you mean a cover for My Sharona? I have the cover here, which is The Knack's My Sharona cover by Phil X (Bon Jovi) and The Drills.",train
dlg-536e4528-4f98-457c-8ecf-5e57dca238ba,dlg-536e4528-4f98-457c-8ecf-5e57dca238ba_0_1__g1,dlg-536e4528-4f98-457c-8ecf-5e57dca238ba_0_1,Here's the song He Like That by Fifth Harmony.,I have the song He Like That by Fifth Harmony for you.,train
dlg-536e4528-4f98-457c-8ecf-5e57dca238ba,dlg-536e4528-4f98-457c-8ecf-5e57dca238ba_0_1__g2,dlg-536e4528-4f98-457c-8ecf-5e57dca238ba_0_1,Here's the song He Like That by Fifth Harmony.,Here is the track He Like That by Fifth Harmony.,train
dlg-536e4528-4f98-457c-8ecf-5e57dca238ba,dlg-536e4528-4f98-457c-8ecf-5e57dca238ba_3_4__g1,dlg-536e4528-4f98-457c-8ecf-5e57dca238ba_3_4,Here is Angel by Fifth Harmony.,I have provided Angel by Fifth Harmony.,train
dlg-536e4528-4f98-457c-8ecf-5e57dca238ba,dlg-536e4528-4f98-457c-8ecf-5e57dca238ba_3_4__g2,dlg-536e4528-4f98-457c-8ecf-5e57dca238ba_3_4,Here is Angel by Fifth Harmony.,Here is the song Angel by Fifth Harmony.,train
dlg-536e4528-4f98-457c-8ecf-5e57dca238ba,dlg-536e4528-4f98-457c-8ecf-5e57dca238ba_5_6__g1,dlg-536e4528-4f98-457c-8ecf-5e57dca238ba_5_6,Here's the song Work From Home featuring Ty Dolla sign's by Fifth Harmony.,I have the song Work From Home by Fifth Harmony featuring Ty Dolla $ign for you.,train
dlg-536e4528-4f98-457c-8ecf-5e57dca238ba,dlg-536e4528-4f98-457c-8ecf-5e57dca238ba_5_6__g2,dlg-536e4528-4f98-457c-8ecf-5e57dca238ba_5_6,Here's the song Work From Home featuring Ty Dolla sign's by Fifth Harmony.,"Here is Fifth Harmony's Work From Home, which features Ty Dolla $ign.",train
dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_4_24__g1,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_4_24,"Okay, let me see who I can find based on Bruno Mars. Andre 3000. How about B O B? And how about Meghan Traynor? Paramore? How about Taio Cruz? I will play you something by Taio Cruz. Here is Dynamite by Taio Cruz. Here's another one by Taio Cruz.","Let me check for artists similar to Bruno Mars, Andre 3000, B O B, Meghan Traynor, Paramore, and Taio Cruz. I'll play a track by Taio Cruz for you. Here is Dynamite by Taio Cruz, and here is another one by Taio Cruz.",train
dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_4_24__g2,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_4_24,"Okay, let me see who I can find based on Bruno Mars. Andre 3000. How about B O B? And how about Meghan Traynor? Paramore? How about Taio Cruz? I will play you something by Taio Cruz. Here is Dynamite by Taio Cruz. Here's another one by Taio Cruz.","I'll see what I can find based on Bruno Mars, Andre 3000, B O B, Meghan Traynor, Paramore, and Taio Cruz. I am going to play something by Taio Cruz for you. Here is Dynamite by Taio Cruz, followed by another one by Taio Cruz.",train
dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_25_29__g1,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_25_29,Have you heard of the artist Mario or Jessie J? How about Hoodie Allen?,"Are you familiar with the artists Mario or Jessie J? Also, what about Hoodie Allen?",train
dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_25_29__g2,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_25_29,Have you heard of the artist Mario or Jessie J? How about Hoodie Allen?,Do you know the artists Mario or Jessie J? Have you also heard of Hoodie Allen?,train
dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_30_33__g1,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_30_33,I will play you something by Hoodie Allen. Here is No Interruption by Hoodie Allen.,I'm going to play a track by Hoodie Allen for you. Here is No Interruption by Hoodie Allen.,train
dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_30_33__g2,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_30_33,I will play you something by Hoodie Allen. Here is No Interruption by Hoodie Allen.,I will play a song by Hoodie Allen for you; here is No Interruption by Hoodie Allen.,train
dlg-53f53a1e-4031-4814-a394-f363392346b2,dlg-53f53a1e-4031-4814-a394-f363392346b2_2_6__g1,dlg-53f53a1e-4031-4814-a394-f363392346b2_2_6,"Okay, let me see if I can find some other artists to Mumford & Sons for you. Based on the band Mumford and Sons have you heard of Lady Danville or the Civil Wars?","Let me check for some other artists similar to Mumford & Sons for you. Since you like Mumford and Sons, have you ever listened to Lady Danville or the Civil Wars?",train
dlg-53f53a1e-4031-4814-a394-f363392346b2,dlg-53f53a1e-4031-4814-a394-f363392346b2_2_6__g2,dlg-53f53a1e-4031-4814-a394-f363392346b2_2_6,"Okay, let me see if I can find some other artists to Mumford & Sons for you. Based on the band Mumford and Sons have you heard of Lady Danville or the Civil Wars?","I'll see if I can find some additional artists like Mumford & Sons for you. Based on your interest in Mumford and Sons, are you familiar with Lady Danville or the Civil Wars?",train
dlg-53f53a1e-4031-4814-a394-f363392346b2,dlg-53f53a1e-4031-4814-a394-f363392346b2_7_20__g1,dlg-53f53a1e-4031-4814-a394-f363392346b2_7_20,Let me see what I can find by Lady Danville. Here is Sophie Roux by Lady Danville. Have you heard of the band titled American authors? Here is pride by the American Authors.,I'll check what's available by Lady Danville. Here is Sophie Roux by Lady Danville. Are you familiar with the band called American authors? Here is pride by the American Authors.,train
dlg-53f53a1e-4031-4814-a394-f363392346b2,dlg-53f53a1e-4031-4814-a394-f363392346b2_7_20__g2,dlg-53f53a1e-4031-4814-a394-f363392346b2_7_20,Let me see what I can find by Lady Danville. Here is Sophie Roux by Lady Danville. Have you heard of the band titled American authors? Here is pride by the American Authors.,Let me look for some tracks by Lady Danville. Here is Sophie Roux by Lady Danville. Have you ever heard of the band American authors? Here is pride by the American Authors.,train
dlg-53f53a1e-4031-4814-a394-f363392346b2,dlg-53f53a1e-4031-4814-a394-f363392346b2_21_25__g1,dlg-53f53a1e-4031-4814-a394-f363392346b2_21_25,Here is Believer by the American authors.,I have provided Believer by the American authors for you.,train
dlg-53f53a1e-4031-4814-a394-f363392346b2,dlg-53f53a1e-4031-4814-a394-f363392346b2_21_25__g2,dlg-53f53a1e-4031-4814-a394-f363392346b2_21_25,Here is Believer by the American authors.,Here is the song Believer by the American authors.,train
dlg-53f53a1e-4031-4814-a394-f363392346b2,dlg-53f53a1e-4031-4814-a394-f363392346b2_26_34__g1,dlg-53f53a1e-4031-4814-a394-f363392346b2_26_34,Have you heard of the artist Jason Mraz? How about the band Counting Crows or Dave Matthews Band?,"Are you familiar with the artist Jason Mraz? Also, have you listened to Counting Crows or Dave Matthews Band?",train
dlg-53f53a1e-4031-4814-a394-f363392346b2,dlg-53f53a1e-4031-4814-a394-f363392346b2_26_34__g2,dlg-53f53a1e-4031-4814-a394-f363392346b2_26_34,Have you heard of the artist Jason Mraz? How about the band Counting Crows or Dave Matthews Band?,Do you know the artist Jason Mraz? What about the bands Counting Crows or Dave Matthews Band?,train
dlg-53f53a1e-4031-4814-a394-f363392346b2,dlg-53f53a1e-4031-4814-a394-f363392346b2_35_39__g1,dlg-53f53a1e-4031-4814-a394-f363392346b2_35_39,Here is Walking Away by American Authors.,I have provided Walking Away by American Authors for you.,train
dlg-53f53a1e-4031-4814-a394-f363392346b2,dlg-53f53a1e-4031-4814-a394-f363392346b2_35_39__g2,dlg-53f53a1e-4031-4814-a394-f363392346b2_35_39,Here is Walking Away by American Authors.,Please find Walking Away by American Authors here.,train
dlg-53f53a1e-4031-4814-a394-f363392346b2,dlg-53f53a1e-4031-4814-a394-f363392346b2_42_46__g1,dlg-53f53a1e-4031-4814-a394-f363392346b2_42_46,Heroes Cast Away by Lady Danville.,Heroes Cast Away by Lady Danville.,train
